artist_name|title|release|track_id|start_of_fade_out|duration|year|artist_location
Blind Blake & The Royal Victoria Hotel Calypsos|Oh Look Misery|Bahamian Songs|TRAATNN128F92FD35F|145.734|151.53587|0|Jacksonville, FL
Percy Faith|Yesterdays|A Jerome Kern Songbook|TRAATOA12903CAD615|156.386|160.28689|0|Toronto, Ontario, Canada
Extreme|Teacher's Pet|Extreme|TRAATPA128F146753C|173.761|181.55057|0|
Prozak|Go To Hell|Tales From The Sick|TRAATWQ12903CC5BA8|161.414|173.24363|0|London
Jerry Butler|Moon River - Original|Jerry Butler Selected Hits Vol. 4|TRAATXO128F92D97A6|144.689|155.74159|0|Sunflower, MS
Yvette Horner|La Plus Bath Des Javas|L'essentiel 2003|TRAATZQ128F425E5F1|141.427|148.03546|0|
Delta 9|Infidel|No Regrets|TRAAUDN128F933F20D|94.066|94.06649|0|
Placebo|English Summer Rain|Sleeping With Ghosts|TRAAUEO128E0780CB9|229.837|241.52771|2003|London, England
Tam Tam Go!|Spanish Shuffle (Album Version)|Miscelanea|TRAAUGD128F42734DA|220.235|226.82077|0|
Gertrudis|Intro|500|TRAAUGZ128F9307F78|106.527|106.52689|2009|
Warrior King|Empress So Divine|Virtuous Woman|TRAAUIH128F4254C9D|217.623|224.28689|2002|
Soda Stereo|Terapia De Amor Intensiva|De Musica Ligera|TRAAUKK128F933A680|327.396|340.29669|1988|
LORE|Haunting|My Soul Speaks|TRAAUMJ128F933BDB6|209.537|216.55465|0|
Soul Asylum|Lies Of Hate|Candy From A Stranger|TRAAUMN128F4273561|265.834|279.2224|1998|Minneapolis, MN
Carl Doy with NZSO|The First Noel|Music For Christmas Lovers|TRAAUMZ12903CA97DC|153.211|158.56281|0|
Horace Andy|Musical Episode|Exclusively|TRAAUSW128F426646E|222.546|234.44853|2005|Kingston, Jamaica
Jimmy Wakely|Beautiful Brown eyes|Country Masters Vol 1|TRAAUWD128F930DD4E|144.283|155.95057|2001|Mineola, AR
The Nightraver & The Magican|Drop the Bass|Ultimate Happy Hardcore 3|TRAAUZI12903CAFD53|226.04|233.53424|0|
Rah Digga (Featuring Outsidaz)|The Last Word (Amended Version)|Dirty Harriet|TRAAUZX128F92F3D53|242.95|256.80934|2000|New Jersey
RUN-DMC|Hard Times|Run DMC|TRAAVAH128F4284D7C|217.281|234.65751|1984|
Bert Kaempfert And His Orchestra|Just As Much As Ever|Love That Bert Kaempfert|TRAAVDZ128F148C948|157.994|163.76118|0|
Hank Locklin|Filipino Baby|Please Help Me I'm Fallin'|TRAAVGB12903CFAA99|150.065|159.03302|0|McLellan, FL
Lady May|The Boss|Pink Chokolate!|TRAAVIH12903CFAC90|206.542|214.04689|0|Windhoek
Nightwish|Escapist|Made In Hong Kong (And In Various Other Places)|TRAAVIT128F92E657C|290.743|301.06077|2007|Kitee, Finland
Angelo Badalamenti|Jeffrey's Dark Side|Blue Velvet|TRAAVJL128F14ACADD|101.825|109.37424|1987|New Jersey
Frank Chacksfield|Someone to Watch Over Me|Windsor Strings|TRAAVKY12903CBBB93|142.431|151.82322|0|Battle, Sussex, England
Cesar Camargo Mariano/Helio Delmiro|'Milagre Dos Peixes/ Musica Incidental: Cais/ Music Incidental: San Vicente|Samambaia|TRAAVNN128F428A85D|280.166|287.11138|0|
Buzzhorn|Pinned To The Ground (album version)|Disconnected|TRAAVOK12903CC4773|226.476|239.98649|2002|Milwaukee, WI
Silverstein|Always And Never (Album Version)|Discovering The Waterfront|TRAAVOU128F422F292|226.22|229.642|2005|Burlington, Ontario, Canada
!!!|Myth Takes|Myth Takes|TRAAVRJ128F92FF90A|134.6|143.98649|2007|
The Secret Life of Teenage Girls|Carpe PM|The Last Living American Marxists|TRAAWAD128F92FA59F|146.431|153.20771|0|
The Notorious B.I.G.|Who Shot Ya (Amended Album Version)|Greatest Hits|TRAAWDK128F92E2A17|311.664|316.65587|2007|
Led Zeppelin|Poor Tom (Album Version)|Coda|TRAAWGY128F4298A09|182.099|182.09914|1982|England
Sandi Thom|Wounded Hearts|The Pink & The Lily|TRAAWOR128F92DF3C8|195.785|205.21751|2008|Scotland
Carl Belew|Love's Been Good To Me|20 Greatest Hits|TRAAWQD12903CAA968|126.856|131.05587|0|Salina, OK
The Field Mice|When Morning Comes To Town|Coastal|TRAAWUH128F427F12C|307.177|316.73424|1989|
Billy Higgins_ Bob Berg_ Cedar Walton_ Tony Dumas|Estate|Once More|TRAAWUM128F426009A|421.97|431.64689|0|Los Angeles, CA
Catherine Howe|Freedom Enough (From Silent Mother Nature)|Harry / Silent Mother Nature|TRAAWVQ128F9313D31|172.815|183.37914|0|Yorkshire, England
Malkit Singh|Hai Shava|Hai Shava|TRAAXCM128F427F97B|320.372|324.51873|1993|
Rodney O & Joe Cooley|Nutty Block|Get Ready To Roll|TRAAXEJ12903CA7253|167.869|172.01587|1991|
Dean Martin|Until You Love Someone|Love From&The Rat Pack|TRAAXIR128F92D1938|160.508|165.66812|2005|Steubenville, OH
Strata|Part One From Triomusic|STRATA|TRAAXKI128F92DAC1B|364.037|377.67791|2004|Campbell, CA
James Darren|Hello Young Lovers (LP Version)|Love Among The Young|TRAAXMC128F14A53EA|138.199|145.00526|0|Philadelphia, PA
Till West & DJ Delicious|Same Man|Ministry of Sound Presents 100|TRAAXMX128F9307699|147.696|153.28608|2006|
Igor Stravinsky|The Owl and the Pussy-cat|Essential Igor Stravinsky|TRAAXTY128F42725BC|145.09|156.70812|0|
Gene Clark|Set You Free This Time|Echoes|TRAAXUY128F426BA55|156.032|168.38485|1998|Los Angeles, CA
Maysa|Bloco Da Solidao (1996 Digital Remaster)|Talento|TRAAYCQ128F425EE32|137.439|150.25587|0|
The Shirelles|Will You Love Me Tomorrow|Dreamboats & Petticoats 2|TRAAYGH128F92ECD16|155.527|159.76444|1960|Passaic, NJ
The American Boychoir|Stille nacht_ heilige nacht|Voices of Angles - Christmas Favorites from the American Boychoir|TRAAYNQ128EF35922B|212.863|230.26893|0|New Jersey
JDS|Nine Ways|Cream Trance Anthems Ibiza 2009|TRAAYPG128F933C941|458.455|465.60608|0|
Panic At The Disco|Northern Downpour (Album Version)|Northern Downpour|TRAAYPN128F9340DDF|233.982|247.77098|0|Las Vegas, NV
Jan Howard|Bad Seed|Love Is A Sometimes Thing|TRAAYRA128F92E9CC7|156.624|165.98159|0|West Plains, MO
Abraham Laboriel|Exchange|Guidum|TRAAYTI128F933663B|351.469|368.16934|1995|Mexico City, Mexico
Sticky Fingaz|Oh My God|Oh My God|TRAAZBD128F427A97D|266.422|266.4224|2000|Brookyln, NY
Dame Joan Sutherland / New Philharmonia Orchestra / Richard Bonynge|Joy To The World|A Classic Christmas|TRAAZBX128F1492AF8|105.982|111.0722|0|
The Jeff Healey Band|Hoochie Coochie Man|Road House|TRAAZGC12903CB5DFB|308.094|313.7824|1989|
Angela Dimitriou|Ftei O Erotas|Thisia Live|TRAAZHO128F427C9EC|265.378|265.37751|0|
Danny Wilson|The Second Summer Of Love|Bebop Moptop|TRAAZIE128F427961E|156.34|167.20934|1989|Dundee, Scotland
Lionel Rogg|Prelude And Fugue In C Major BWV 531 : Fugue|Bach: Organ Works Vol.2|TRAAZJU12903C980B6|233.593|240.61342|0|Geneva, Switzerland
Java|Don't Phunk With My Heart|Dance Tribute to Lady Gaga Vs Black Eyed Peas|TRAAZKV12903CDDFE0|352.775|356.41424|0|
SWAMI featuring Asuivre|Give It What U Got|EQUALIZE|TRAAZLK128F93586D6|257.869|260.28363|2007|Birmingham/ London, UK
The Black Velvet Band|Dancing To A Standstill|King Of Myself|TRAAZOZ12903C9CABF|239.56|256.39138|0|
Lisa Lynne|Isla del Luna|Seasons Of The Soul|TRAAZPJ128F4292DB5|303.148|316.49914|1999|California - LA
Pe'z|Spirit|Realive Tour 2002 -Odoranya Son Son- in Tokyo|TRAAZQF128F4285BC3|252.577|252.57751|0|
Shawn Colvin|Another Long One|Steady On|TRAAZQW128F93430DC|219.214|224.60036|1989|Vermillion, SD
Stephy Tang|Leng Jing|Music Cafe|TRAAZYI12903CB2EE4|201.961|214.12526|0|
Casual|OAKtown|The Building|TRABACN128F425B784|249.667|259.44771|0|California - LA
Backstreet Boys|Larger Than Life|Just Want You To Know|TRABAFJ128F42AF24E|226.569|236.25098|1999|Orlando, FL
Tiny Tim|I Hold Your Hand In Mine [Live At Royal Albert Hall]|Live! At The Royal Albert Hall|TRABAFP128F931E9A1|43.363|43.36281|2000|New York, NY
Kenny G featuring Daryl Hall|Baby Come To Me|At Last... The Duets Album|TRABAIO128F42938F9|221.518|236.93016|0|Seattle, Washington USA
Christos Dantis|Den Pai Alo|Daktilika Apotipomata|TRABATO128F42627E9|229.32|243.82649|0|
David Martin|It Wont Be Christmas|A Christian Christmas Celebration (Gift of Love)|TRABAVQ12903CBF7E0|223.927|241.47546|0|California - SF
John Davis|Knocked Out Of The Park|Leave Home|TRABAWW128F4250A31|175.044|183.17016|0|Pennsylvania
Trafik|Salt In NYC|Salt In NYC|TRABAXL128F424FC50|403.331|424.12363|0|Utah
Nick Ingman;Gavyn Wright|Wessex Loses a Bride|Shakespeare in Love - Music from the Miramax Motion Picture|TRABAXR128F426515F|100.763|111.62077|0|London, England
Eddie Calvert|Erica (2005 Digital Remaster)|Oh Mein Papa|TRABAXV128F92F6AE3|134.24|138.63138|0|
Glad|Blessed Assurance|Simply Glad|TRABAZH128F930419A|265.752|270.602|1993|
Steel Rain|Loaded Like A Gun|Trial and Error|TRABBAM128F429D223|167.3|173.19138|0|California - SF
Los Manolos|Rumba De Barcelona|Rumbas Sin Fronte Ras|TRABBBV128F42967D7|211.011|218.38322|0|
Bombay Rockers|Wild Rose (Back 2 Basics Mix)|Wild Rose|TRABBKX128F4285205|219.417|230.71302|0|Denmark
Jinx|Kutt Free (DJ Volume Remix)|Kutt Free|TRABBLU128F93349CF|401.421|407.37914|0|Zagreb Croatia
Chase & Status|Ten Tonne|Ten Tonne EP|TRABBNP128F932546F|326.995|337.68444|2005|
Tom Petty|A Higher Place (Album Version)|Wildflowers|TRABBOP128F931B50D|227.875|236.17261|1994|Gainesville, FL
Pucho & His Latin Soul Brothers|Got My Mojo Workin|Mucho Pucho|TRABBTA128F933D304|323.111|338.23302|0|
Soul Mekanik|Get Your Head Stuck On Your Neck|Get Your Head Stuck On Your Neck|TRABBVJ128F92F7EAA|45.662|45.66159|0|
Mitch Ryder|Jenny Take a Ride|American Legend|TRABBXU128F92FEF48|198.159|207.43791|2004|Hamtramck, MI
Luna Orbit Project|Midnight Star|Northern Blue|TRABCAJ12903CDFCC2|329.062|335.51628|0|
Danilo Perez|Native Soul|. . . Till Then|TRABCEC128F426456E|185.481|197.19791|2003|Panama
Line Renaud|Der Kleine Dompfaff|Platinum Line Renaud|TRABCEI128F424C983|142.269|152.92036|0|
King Curtis|A Whiter Shade Of Pale (Live @ Fillmore West)|Live At Fillmore West [w/bonus tracks]|TRABCFL128F149BB0D|320.012|326.00771|0|Fort Worth, TX
Sophie B. Hawkins|The Ballad Of Sleeping Beauty|Whaler|TRABCIX128F4265903|283.527|305.162|1994|New York, NY [Manhattan]
Lupe Fiasco|Streets On Fire (Explicit Album Version)|Lupe Fiasco's The Cool|TRABCKL128F423A778|265.131|279.97995|0|Chicago, IL
Wilks|Music is what we love|Tears|TRABCPZ128F4275C32|247.525|261.51138|0|
Marc Shaiman|City Slickers|The Bucket List|TRABCRU128F423F449|144.765|149.86404|2008|
40 Grit|Intro|Nothing To Remember|TRABCTK128F934B224|75.676|75.67628|2003|
Gwen Stefani|Harajuku Girls|Love Angel Music Baby|TRABCUQ128E0783E2B|290.56|290.55955|2004|
Steve Morse|Prognosis|Major Impacts|TRABCXB128F4286BD3|355.776|363.85914|2000|Hamilton, Ohio
Bitter End|Living Hell|Harsh Realities|TRABCYE128F934CE1D|278.082|282.43546|0|Noci (BA)
Ethel Merman|Small World|Gypsy (Original Broadway Cast)|TRABDDA12903CC007C|123.002|135.31383|0|New York, NY [Astoria, Queens]
Leon Russell & New Grass Revival|Truck Driving Man/Down In The Caribbean|New Grass Revival With Leon Russell Live|TRABDDP128F92FA843|215.412|221.30893|0|Lawton, OK
Story Of The Year|Swallow The Knife (Live) (Segue)|Live In The Lou|TRABDSK128F42443F1|75.572|75.57179|2005|LONG BEACH, California
Natural Elements|Mayday|Lyricist Lounge Vol. 1|TRABDTV128E0791839|333.769|338.1024|1998|
Lisa Lynne|Lake Of Dreams|'Daughters Of the Celtic Moon: A Windham Hill Collection featuring Lisa Lynne|TRABDVD128F4292CDF|288.044|298.10893|1998|California - LA
Neil Sedaka|Because Of You|Love Songs|TRABDZC128F42AC23F|165.32|170.84036|1999|Brooklyn, NY
A Static Lullaby|Rattlesnake!|Rattlesnake!|TRABEBP12903C9BA03|213.498|213.49832|2008|Chino Hills, CA
John Wesley_ John Wesley|Disappeared|Chasing Monsters|TRABECY128F93317AA|343.748|351.08526|0|Brandon
Tabu feat. Mitzib|Ain't No Love Ain't No Use (Love To Infinity Full Funk Mix)|Ain't No Love (Ain't No Use)|TRABEGU12903CACFD1|472.48|474.61832|0|Texas
Nights Like These|Ghost Town Rituals (Album Version)|The Faithless|TRABEKF128F42765FF|302.817|305.89342|2006|Memphis, TN
Oasis|Morning Glory|Stop The Clocks|TRABEMC128F148EF2D|301.923|301.92281|0|Manchester, England
John Davis & Emma Doyle|Rudolph The Red-Nosed Reindeer|Santa Claus Is Coming To Town|TRABERG128F92FCD72|129.927|135.52281|0|Pennsylvania
Stew|Tomorrow Gone|Something Deeper Than These Changes|TRABERS128F4247FE1|166.98|179.9571|2003|New York
Jauida|I don't Want to Be Alone Tonight|Ocean|TRABEXK12903CCE19B|249.533|269.76608|0|
Eddy Arnold|Just A Little Lovin' (Will Go A Long Way)|Number Ones|TRABFGJ12903CF6A75|160.403|166.16444|1967|Madisonville, TN
All Time Low|Shameless|So Wrong_ It's Right|TRABFKN12903CAF61B|202.374|221.67465|2007|Baltimore, MD
Brian Dullaghan|And I Love You So|Songs For A Wedding - 18 Songs For That Special Day|TRABFMW12903CD352F|204.637|212.94975|0|
Regina Belle|Quiet Time|Passion|TRABFQC128F4265349|289.448|307.33016|1993|Englewood, NJ
Debbie Davies|Little Sister|Round Every Corner|TRABFTP12903CE6A47|219.87|225.67138|1998|Los Angeles, CA
STEVE CAMP|Song For Mom (LP Version)|The Definitive Collection|TRABFVS128F4289CE5|284.996|296.14975|0|
Jay Tee & Baby Bash|All Over Me|The Camp Is Back|TRABFXR128F9350B92|203.676|203.67628|0|California - SF
The Stolen Minks|I Hate You|High Kicks|TRABFYT128F9339BA6|52.512|56.42404|0|
Daath|From The Blind (LP Version)|The Hinderers|TRABFZX128F4241355|224.299|230.86975|2006|
Extasick|Misanthrope|Extasick and This Dirty Musick|TRABGDA128F92F69BB|125.167|134.03383|0|
UFO|Chains Chains (Live In Hammersmith)|The Official Bootleg Box Set|TRABGHG128F934B27E|210.245|212.61016|0|Arizona
Avril - Remix By Ana Rago|The Date (Remix By Ana Rago)|The Date - Dated Girls Remixes|TRABGIA128F4226F8A|184.448|188.39465|2002|
Pat Travers|As My Fire Flies|Pat Travers|TRABGIJ128F92F5EC8|152.999|152.99873|0|Toronto, Canada
SNOWPATROL|We Wish You A Merry Christmas|CHRISTMAS DANCE SENSATION|TRABGLK128F9338730|229.529|233.03791|0|Dundee, Scotland
Jeanie Lambe & The Danny Moss Quartet|Saturday Night Is The Loneliest Night In The Week|The Blue Noise Session|TRABGOW128F9334C37|147.441|152.0322|0|
Yung Joc|BYOB (Explicit Album Version)|Hustlenomics|TRABGUU128F4227C0A|184.082|193.64526|2007|College Park, Georgia
Jason Miles|Brighton by the Sea|To Grover_ With Love|TRABGYI128F428EDC5|262.943|269.40036|0|NY - New York City
State of Chaos|CHAOS INTRO|Across the nation|TRABGYU128F422B4D3|171.915|176.90077|0|
Dropkick Murphys|Bloody Pig Pile (Live)|Live On St. Patrick's Day|TRABGZL128F428A25B|183.687|196.72771|2002|Boston, MA
Taint|Hex Breaker|Secrets & Lies|TRABHBA128F424CF80|275.725|281.46893|2009|
VHS Or Beta|The Melting Moon (Edit)|The Melting Moon|TRABHCE128F426361B|214.866|224.20853|2004|Louisville, KY
Leonard Kwan|Hawaiian Chimes|The Legendary Leonard Kwan : The Complete Early Recordings|TRABHFK128F92F1271|163.318|170.31791|0|
True Believers|Turn Around|In This Place|TRABHKR128F424944A|356.525|361.53424|0|
Charanga Forever|Tumba Tumba|La Charanga Soy Yo|TRABHTQ128F92DB038|362.458|367.43791|2000|
Zuzu Bollin|Why don't you eat where you slept last night ?|Hot Rhythm & Cool Blues|TRABHVF128F425A0C9|165.895|175.90812|0|Frisco, TX
Bullet For My Valentine|Suffocating Under Words Of Sorrow (What Can I Do)|The Poison|TRABHVL128F92EFB0E|213.008|215.53587|2005|Bridgend, South Wales, UK
The Hit Factory|I\x19m Moving On|The Hit Factory|TRABHWW128F424E9D2|212.387|234.70975|0|
Terry Snyder|Deep Night/Softly As In A Morning Sunrise (Medley)|Ultra-Lounge_ Vol. 17: Bongoland|TRABICV128F146AEF8|333.201|340.11383|0|
Marcus Miller|Let Me Show You [I Just Want To Make You Smile]|Suddenly|TRABIEL128F931E1F2|270.501|280.13669|1983|Brooklyn, NY
Beatnuts|Monster For Music|A Musical Massacre (Explicit)|TRABIJJ128F426A1C1|165.849|170.52689|0|
Ayo|Complain|Joyful|TRABIKX128F930CE4F|205.311|212.71465|2006|United States
Kid Sister|Daydreaming [Jakwob Remix]|Ultraviolet|TRABIOI12903CD8B9B|272.881|277.2371|2009|Chicago IL
Public Image Ltd|Ease|Compact Disc|TRABIPA128F1458F79|480.403|492.30322|1985|London, England
Rise Against|Everchanging|This Is Noise|TRABIQP128F427D0DD|252.755|260.8322|2001|Chicago
Sizzla|Too much informa|Bien Sobre Mal Vol. 3: Black Rain Riddim|TRABISL12903D08B0D|195.785|203.96363|2005|
Richard Galliano|L'insidieuse (Live)|Original Album Classics|TRABIUA128F9349CDF|301.|309.65506|0|Le Cannet, France
Helen Love|So Hot|Radio Hits|TRABIWU12903CDF3B7|76.167|81.97179|1994|Cardiff, Wales
David Mingyue Liang|Youlan_ Lonely Orchid (solo guqin)|The Flowing Waters|TRABIZN128F9317EDF|744.96|757.99465|0|
Pursuit Of Happiness|Forbidden Fruit|One Sided Story|TRABIZY128F933C696|185.191|196.49261|0|Toronto, Ontario, Canada
Bobby Hutcherson|Recorda-Me|Jazz for a Summer Night|TRABJAG128F9308636|336.283|352.57424|0|Los Angeles, CA
Gregory Isaacs|Lady Of Your Calibre|Mr. Cool|TRABJFO128F933DD61|213.85|221.83138|0|Kingston, Jamaica
The Pharcyde|Italian For Goodbye (skit)|Humboldt Beginnings|TRABJGY128F93539F9|11.598|11.59791|2004|Los Angeles, CA
Azis|Anti Geroi|BalkanBeats Volume 2|TRABJIA128F14B189F|272.765|281.88689|2006|
Amy Winehouse|Stronger Than Me|Take The Box|TRABJIX128C7196953|249.156|256.10404|2003|London
George Lopez|Only For The Young|Tall_ Dark & Chicano|TRABJOT12903CD66AA|341.455|345.23383|2009|ORANGE, California
The Cosmosamatics|Serene|Zetrons|TRABJRI128F92EDF92|330.362|338.36363|0|
Jackie Edwards|So Jah Seh|Roots And Culture Volume 3|TRABJRW128F92EEABD|241.801|256.62649|2006|Jamaica
Michael Card|Joy In The Journey (The Final Word Album Version)|The Final Word|TRABJVT128F14AE4B4|172.838|182.72608|0|
Richard Galliano|Chorinho Pra Ele (Live)|Original Album Classics|TRABJVU128F9349CD1|197.172|197.17179|0|Le Cannet, France
Ensiferum|Warrior's Quest|Victory Songs|TRABJWA128F9309C09|271.72|291.02975|1999|Helsinki, Finland
The Pharcyde / Big Boy / Schmooche Cat / Randy Mack|The Hustle|Labcabincalifornia|TRABJZT128F425C8DC|322.554|334.78485|1995|Los Angeles, CA
A Static Lullaby|God Bless You (Goddamn it)|Faso Latido|TRABKBS128F42823EC|227.498|237.42649|2005|Chino Hills, CA
Scar Symmetry|The Illusionist|Nuclear Blast Showdown 2006|TRABKJU128F422A7FE|267.633|271.5424|2006|Sweden
Oztara|La Route Est Belle|Ensorsoleil|TRABKMS128F92EAFAA|203.395|207.51628|2005|
Sonia Dersion|Urgence|Belles De Zouk|TRABKRG128F930641C|258.728|269.87057|2004|
Headhunter|Trapped In Reality|Parody Of Life|TRABKZZ128F426A87F|308.227|312.76363|0|
Eighteen Visions|Our Darkest Days|Eighteen Visions|TRABLGI128F42B867A|170.156|172.19873|2006|Orange County, CA
Baby Huey & The Baby Sitters|California Dreamin' (LP Version)|The Baby Huey Story: The Living Legend|TRABLHU128F1473B67|280.729|288.36526|1971|
Elmore James|Dumb Woman Blues|Dark And Dreary|TRABLIM12903CCED5D|185.696|191.13751|0|Richland, MS
Rising Lion|Letting You Back In|American Dread|TRABLJH12903CD14F8|271.163|280.45016|0|Florida
George Harrison|Hear Me Lord (2001 Digital Remaster)|All Things Must Pass|TRABLLK128F428FFAF|333.456|359.73179|0|Liverpool, England
Weezer|Don't Let Go|The Green Album|TRABLMN128E0792687|172.054|180.97587|2001|
Rodney O & Joe Cooley|U Don't Hear Me Tho' (Street Mix)|Greatest Hits|TRABLND12903CA653B|214.367|217.41669|1993|
Boots Randolph|Lonely Street|Boots Randolph's Yakety Sax!|TRABLOM128F426BE8A|144.126|150.20363|1963|Paducah, KY
Jackson United|Undertow|Harmony And Dissidence|TRABLQE128F92E5E75|195.141|204.93016|2008|
The Cosmosamatics|12 Seasons of Love|Zetrons|TRABLRO128F92EDF9C|495.537|515.97016|0|
Bobbie Gentry|Courtyard|The Best of Bobbie Gentry: The Capitol Years|TRABLSO128F14A4707|167.544|177.57995|1968|Chickasaw County, MS
Creedence Clearwater Revived|Have You Ever Seen The Rain|The Best Of (featuring Johnny Guitar Williamson)|TRABLTP128F930DC6D|249.347|257.59302|0|Lanciano Italy
The Johnny Otis Orchestra|Cry Baby|Jukebox Hits 1946-1954|TRABLTX128F42813FD|173.447|182.15138|0|Vallejo, CA
B.A.D.|Interlude|B.A.D. (Be A Devil)|TRABLVP128F426EE4A|96.897|102.03383|0|London, England
Luar Na Lubre|Terra|lo mejor de  Luar na Lubre|TRABLYQ128F429A9F8|238.51|251.81995|2001|
Circular|Mother|Divergent|TRABMBK12903CB8E0A|59.898|59.89832|0|Bergen, Norway
Fruko Y Sus Tesos|A La Memoria Del Muerto|Soy Como Soy|TRABMDN128F4222B61|257.62|261.90322|2004|
The Bucketheads|Sayin' Dope|All In The Mind|TRABMDW128F14682DD|360.124|365.71383|1995|New York, NY
The Police|"""When The World Is Running Down_ You Make The Best Of What's Still Around"|Zenyatta Mondatta|TRABMFI128F1476F9F|207.11|216.42404|0|London, England
The Real Kids|Now You Know|Senseless: Live At Cantone's_ 1982|TRABMKI128F422E0BE|215.568|222.11873|1996|
Eddie Boyd|I'm Sitting Here Waiting|Live In Switzerland|TRABMKR128F92CC02B|200.092|203.36281|0|Stovall, MS
Tha Chamba|Korrupted - Remix|Don't Sleep|TRABMRC128F424A707|268.864|281.75628|0|
Jack Orsen & Taktlo$$|Sex Objekt|Direkt Aus Dem Knast (Du Spast)|TRABMRL12903CD0B4A|200.515|200.51546|0|
Olov Johansson_ Catriona Mckay|Rain / Ekoln|Foogy|TRABMXM128F930C6D2|458.797|469.68118|0|
Shriekback|Reason With The Beast|Cormorant|TRABMYD128F428BD38|110.022|113.60608|2005|London, England
Hatebreed|As Diehard As They Come (Album Version)|Supremacy|TRABMZZ128F4249C60|133.341|136.95955|2006|New Haven, CT
John Frizzell|No Unexpected Guests|Ghost Ship|TRABNBD128F426FA88|119.867|133.19791|2002|
Sister Hazel|Walls And Cannonballs (Album)|Release|TRABNDD128F933D3C7|184.941|195.36934|2010|Gainesville, FL
J.J. Cale|Trouble In The City|#8|TRABNET128F14560AC|194.502|202.94485|1983|Oklahoma City, OK
Precious Bryant|Dark Angel|The Truth|TRABNEV128F92F9F62|185.707|193.72363|2005|North Carolina
Kings Of Leon|Knocked Up|Sex On Fire|TRABNEX128F92C9DEA|462.222|466.65098|2007|Nashville, Tennessee
Selena|Ven Conmigo/Perdoname (Live)|La Leyenda|TRABNIP12903CB604F|382.235|388.51873|0|Texas
